timestamp_unix,latency_ms,ok,http_status,gateway_instance,error
1782125850.316416,4.738,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125850.424006,6.315,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125850.531435,5.065,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125850.638777,4.872,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125850.745468,5.080,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125850.851736,4.565,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125850.958437,5.082,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125851.064574,3.960,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125851.169707,5.201,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125851.278340,4.657,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125851.383981,4.948,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125851.489468,4.336,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125851.594509,5.213,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125851.701282,3.548,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125851.806273,5.045,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125851.913766,5.752,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125852.020653,4.709,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125852.126500,5.621,1,200,inference-gateway-78cbd9f4cc-p6prt,
